Name_of_Space_Object,International_Designator,National_Designator_s1,Launch_Date,Launching_State,Launch_Site,Launch_Vehicle,Basic_Perigee,Basic_Apogee,Basic_Inclination,Current_Function,Status
COSMOS 1608,1984-116A,2000,1984-11-14,,,,,,,,recovered
COSMOS 1609,1984-117A,2001,1984-11-14,,,,,,,,recovered
,1984-114A,------,1984-11-10,,,,,,,,in GSO
MARECS PAC-1,1984-114B,ESA/84/03,1984-11-10,,,,,,,,in GSO
,1984-113A,,1984-11-08,,,,,,,,recovered
------,1984-113C,------,1984-11-08,,,,,,,,in GSO
ANIK D2,1984-113B,------,1984-11-08,,,,,,,,in GSO
COSMOS 1607,1984-112A,1999,1984-10-31,,,,,,,,in orbit
COSMOS 1606,1984-111A,1998,1984-10-18,,,,,,,,in orbit
,1984-110A,------,1984-10-12,,,,,,,,in orbit
COSMOS 1605,1984-109A,1997,1984-10-11,,,,,,,,in orbit
,1984-108A,,1984-10-05,,,,,,,,recovered
,1984-108B,------,1984-10-05,,,,,,,,decayed
COSMOS 1604,1984-107A,1996,1984-10-04,,,,,,,,in orbit
COSMOS 1602,1984-105A,1994,1984-09-28,,,,,,,,in orbit
COSMOS 1603,1984-106A,1995,1984-09-28,,,,,,,,in orbit
COSMOS 1600,1984-103A,1992,1984-09-27,,,,,,,,recovered
COSMOS 1601,1984-104A,1993,1984-09-27,,,,,,,,decayed
COSMOS 1599,1984-102A,1991,1984-09-25,,,,,,,,recovered
,1984-101A,-----,1984-09-21,,,,,,,,in GSO
COSMOS 1597,1984-099A,1989,1984-09-13,,,,,,,,recovered
COSMOS 1598,1984-100A,1990,1984-09-13,,,,,,,,in orbit
RECOVERABLE SATELLITE,1984-098A,2005/30,1984-09-12,,,,,,,,recovered
,1984-097A,-----,1984-09-08,,,,,,,,in orbit
COSMOS 1596,1984-096A,1988,1984-09-07,,,,,,,,in orbit
COSMOS 1592,1984-094A,1984,1984-09-04,,,,,,,,recovered
COSMOS 1593,1984-095A,1985,1984-09-04,,,,,,,,in orbit
COSMOS 1594,1984-095B,1986,1984-09-04,,,,,,,,in orbit
COSMOS 1595,1984-095C,1987,1984-09-04,,,,,,,,in orbit
,1984-093A,,1984-08-30,,,,,,,,recovered
,1984-093D,------,1984-08-30,,,,,,,,in GSO
------,1984-093C,------,1984-08-30,,,,,,,,in GSO
,1984-093B,------,1984-08-30,,,,,,,,in GSO
COSMOS 1591,1984-092A,1983,1984-08-30,,,,,,,,recovered
,1984-091A,------,1984-08-28,,,,,,,,in orbit
MOLNIYA 1,1984-089A,1981,1984-08-24,,,,,,,,in orbit
EKRAN,1984-090A,1982,1984-08-24,,,,,,,,in GSO
AMPTE 3 UKS,1984-088C,,1984-08-16,,,,,,,,decayed
,1984-088A,------,1984-08-16,,,,,,,,in orbit
COSMOS 1590,1984-087A,1980,1984-08-16,,,,,,,,recovered
AMPTE 2 ION,1984-088B,D-R 002,1984-08-16,,,,,,,,decayed
PROGRESS 23,1984-086A,1979,1984-08-14,,,,,,,,deorbited
MOLNIYA 1,1984-085A,1978,1984-08-10,,,,,,,,decayed
COSMOS 1589,1984-084A,1977,1984-08-08,,,,,,,,in orbit
COSMOS 1588,1984-083A,1976,1984-08-07,,,,,,,,decayed
COSMOS 1587,1984-082A,1975,1984-08-06,,,,,,,,recovered
TELECOM 1,1984-081B,1984-2.B,1984-08-04,,,,,,,,in disposal/graveyard orbit
EUTELSAT 2,1984-081A,ESA/84/02,1984-08-04,,,,,,,,in GSO
GMS 3 (HIMAWARI 3),1984-080A,------,1984-08-02,,,,,,,,in GSO
GORIZONT,1984-078A,1973,1984-08-02,,,,,,,,in GSO
COSMOS 1586,1984-079A,1974,1984-08-02,,,,,,,,decayed
COSMOS 1585,1984-077A,1972,1984-07-31,,,,,,,,recovered
COSMOS 1584,1984-076A,1971,1984-07-27,,,,,,,,recovered
COSMOS 1583,1984-075A,1970,1984-07-24,,,,,,,,recovered
COSMOS 1582,1984-074A,1969,1984-07-19,,,,,,,,recovered
SOYUZ T-12,1984-073A,1968,1984-07-17,,,,,,,,recovered
METEOR 2,1984-072A,1967,1984-07-05,,,,,,,,in orbit
COSMOS 1581,1984-071A,1966,1984-07-04,,,,,,,,in orbit
COSMOS 1579,1984-069A,1964,1984-06-29,,,,,,,,in orbit
COSMOS 1580,1984-070A,1965,1984-06-29,,,,,,,,recovered
COSMOS 1578,1984-068A,1963,1984-06-28,,,,,,,,decayed
COSMOS 1577,1984-067A,1962,1984-06-27,,,,,,,,in orbit
COSMOS 1576,1984-066A,1961,1984-06-26,,,,,,,,recovered
,1984-065A,------,1984-06-25,,,,,,,,decayed
,1984-065C,------,1984-06-25,,,,,,,,in orbit
RADUGA,1984-063A,1959,1984-06-22,,,,,,,,in GSO
COSMOS 1575,1984-064A,1960,1984-06-22,,,,,,,,recovered
COSMOS 1574,1984-062A,1958,1984-06-21,,,,,,,,in orbit
COSMOS 1573,1984-061A,1957,1984-06-19,,,,,,,,recovered
COSMOS 1572,1984-060A,1956,1984-06-15,,,,,,,,recovered
,1984-059A,------,1984-06-13,,,,,,,,in orbit
COSMOS 1571,1984-058A,1955,1984-06-11,,,,,,,,recovered
,1984-057A,------,1984-06-09,,,,,,,,decayed
COSMOS 1570,1984-056A,1954,1984-06-08,,,,,,,,in orbit
COSMOS 1569,1984-055A,1953,1984-06-06,,,,,,,,decayed
COSMOS 1568,1984-054A,1952,1984-06-01,,,,,,,,recovered
COSMOS 1567,1984-053A,1951,1984-05-30,,,,,,,,decayed
COSMOS 1559,1984-052A,1943,1984-05-29,,,,,,,,in orbit
COSMOS 1560,1984-052B,1944,1984-05-29,,,,,,,,in orbit
COSMOS 1561,1984-052C,1945,1984-05-29,,,,,,,,in orbit
COSMOS 1562,1984-052D,1946,1984-05-29,,,,,,,,in orbit
COSMOS 1563,1984-052E,1947,1984-05-29,,,,,,,,in orbit
COSMOS 1564,1984-052F,1948,1984-05-29,,,,,,,,in orbit
COSMOS 1565,1984-052G,1949,1984-05-29,,,,,,,,in orbit
COSMOS 1566,1984-052H,1950,1984-05-29,,,,,,,,in orbit
PROGRESS 22,1984-051A,1942,1984-05-28,,,,,,,,deorbited
COSMOS 1558,1984-050A,1941,1984-05-25,,,,,,,,recovered
,1984-049A,------,1984-05-23,,,,,,,,in GSO
COSMOS 1557,1984-048A,1940,1984-05-22,,,,,,,,recovered
COSMOS 1554,1984-047A,1937,1984-05-19,,,,,,,,in orbit
COSMOS 1555,1984-047B,1938,1984-05-19,,,,,,,,in orbit
COSMOS 1556,1984-047C,1939,1984-05-19,,,,,,,,in orbit
COSMOS 1553,1984-046A,1936,1984-05-17,,,,,,,,in orbit
COSMOS 1552,1984-045A,1935,1984-05-14,,,,,,,,recovered
COSMOS 1550,1984-043A,1933,1984-05-11,,,,,,,,in orbit
COSMOS 1551,1984-044A,1934,1984-05-11,,,,,,,,recovered
PROGRESS 21,1984-042A,1932,1984-05-08,,,,,,,,deorbited
GORIZONT,1984-041A,1931,1984-04-22,,,,,,,,in GSO
COSMOS 1549,1984-040A,1930,1984-04-19,,,,,,,,recovered
,1984-039A,------,1984-04-17,,,,,,,,decayed
PROGRESS 20,1984-038A,1929,1984-04-15,,,,,,,,deorbited
,1984-037A,------,1984-04-14,,,,,,,,in GSO
COSMOS 1548,1984-036A,1928,1984-04-10,,,,,,,,recovered
DFH 2,1984-035A,2005/29,1984-04-08,,,,,,,,in GSO
,1984-034A,,1984-04-06,,,,,,,,recovered
,1984-034B,------,1984-04-06,,,,,,,,recovered
COSMOS 1547,1984-033A,1927,1984-04-04,,,,,,,,in orbit
SOYUZ T-11,1984-032A,1926,1984-04-03,,,,,,,,recovered
COSMOS 1546,1984-031A,1925,1984-03-29,,,,,,,,in GSO
COSMOS 1545,1984-030A,1924,1984-03-21,,,,,,,,recovered
MOLNIYA 1,1984-029A,1923,1984-03-17,,,,,,,,decayed
EKRAN,1984-028A,1922,1984-03-16,,,,,,,,in GSO
COSMOS 1544,1984-027A,1921,1984-03-15,,,,,,,,decayed
COSMOS 1543,1984-026A,1920,1984-03-10,,,,,,,,recovered
COSMOS 1542,1984-025A,1919,1984-03-07,,,,,,,,recovered
COSMOS 1541,1984-024A,1918,1984-03-06,,,,,,,,in orbit
,1984-023A,---,1984-03-05,,,,,,,,in GSO
COSMOS 1540,1984-022A,1917,1984-03-02,,,,,,,,in GSO
UOSAT 2 OSCAR 11,1984-021B,------,1984-03-01,,,,,,,,in orbit
,1984-021A,------,1984-03-01,,,,,,,,in orbit
COSMOS 1539,1984-020A,1916,1984-02-28,,,,,,,,recovered
PROGRESS 19,1984-018A,1914,1984-02-21,,,,,,,,deorbited
COSMOS 1538,1984-019A,1915,1984-02-21,,,,,,,,in orbit
COSMOS 1537,1984-017A,1913,1984-02-16,,,,,,,,recovered
RADUGA,1984-016A,1912,1984-02-15,,,,,,,,in GSO
EXOS C (OHZORA),1984-015A,------,1984-02-14,,,,,,,,decayed
COSMOS 1536,1984-013A,1910,1984-02-08,,,,,,,,in orbit
SOYUZ T-10,1984-014A,1911,1984-02-08,,,,,,,,recovered
,1984-012A,------,1984-02-05,,,,,,,,in orbit
,1984-011A,,1984-02-03,,,,,,,,recovered
,1984-011D,---,1984-02-03,,,,,,,,recovered
,1984-011C,------,1984-02-03,,,,,,,,decayed
,1984-011B,------,1984-02-03,,,,,,,,recovered
COSMOS 1535,1984-010A,1909,1984-02-02,,,,,,,,in orbit
------,1984-009A,------,1984-01-31,,,,,,,,in orbit
TEST SATELLITE,1984-008A,2005/28,1984-01-29,,,,,,,,in orbit
COSMOS 1533,1984-006A,1907,1984-01-26,,,,,,,,recovered
COSMOS 1534,1984-007A,1908,1984-01-26,,,,,,,,decayed
BS-2A (YURI 2A),1984-005A,------,1984-01-23,,,,,,,,in GSO
COSMOS 1532,1984-004A,1906,1984-01-13,,,,,,,,recovered
COSMOS 1530,1984-002A,1904,1984-01-11,,,,,,,,recovered
COSMOS 1531,1984-003A,1905,1984-01-11,,,,,,,,in orbit
COSMOS 1522,1984-001A,1896,1984-01-05,,,,,,,,in orbit
COSMOS 1523,1984-001B,1897,1984-01-05,,,,,,,,in orbit
COSMOS 1524,1984-001C,1898,1984-01-05,,,,,,,,in orbit
COSMOS 1525,1984-001D,1899,1984-01-05,,,,,,,,in orbit
COSMOS 1526,1984-001E,1900,1984-01-05,,,,,,,,in orbit
COSMOS 1527,1984-001F,1901,1984-01-05,,,,,,,,in orbit
COSMOS 1528,1984-001G,1902,1984-01-05,,,,,,,,in orbit
COSMOS 1529,1984-001H,1903,1984-01-05,,,,,,,,in orbit
COSMOS 1519,1983-127A,1893,1983-12-29,,,,,,,,in orbit
COSMOS 1520,1983-127B,1894,1983-12-29,,,,,,,,in orbit
COSMOS 1521,1983-127C,1895,1983-12-29,,,,,,,,in orbit
COSMOS 1518,1983-126A,1892,1983-12-28,,,,,,,,decayed
COSMOS 1516,1983-124A,1890,1983-12-27,,,,,,,,recovered
COSMOS 1517,1983-125A,1891,1983-12-27,,,,,,,,recovered
MOLNIYA 3,1983-123A,1889,1983-12-21,,,,,,,,decayed
COSMOS 1515,1983-122A,1888,1983-12-15,,,,,,,,in orbit
COSMOS 1514,1983-121A,1887,1983-12-14,,,,,,,,recovered
COSMOS 1513,1983-120A,1886,1983-12-08,,,,,,,,in orbit
COSMOS 1512,1983-119A,1885,1983-12-07,,,,,,,,recovered
COSMOS 1511,1983-117A,1883,1983-11-30,,,,,,,,recovered
GORIZONT,1983-118A,1884,1983-11-30,,,,,,,,in GSO
,1983-116A,------,1983-11-28,,,,,,,,recovered
COSMOS 1510,1983-115A,1882,1983-11-24,,,,,,,,in orbit
MOLNIYA 1,1983-114A,1881,1983-11-23,,,,,,,,decayed
------,1983-113A,------,1983-11-18,,,,,,,,in orbit
COSMOS 1509,1983-112A,1880,1983-11-17,,,,,,,,recovered
COSMOS 1508,1983-111A,1879,1983-11-11,,,,,,,,in orbit
COSMOS 1507,1983-110A,1878,1983-10-29,,,,,,,,decayed
METEOR 2,1983-109A,1877,1983-10-28,,,,,,,,in orbit
COSMOS 1506,1983-108A,1876,1983-10-26,,,,,,,,in orbit
COSMOS 1505,1983-107A,1875,1983-10-21,,,,,,,,recovered
PROGRESS 18,1983-106A,1874,1983-10-20,,,,,,,,deorbited
,1983-105A,---,1983-10-19,,,,,,,,in GSO
COSMOS 1504,1983-104A,1873,1983-10-14,,,,,,,,recovered
COSMOS 1503,1983-103A,1872,1983-10-12,,,,,,,,in orbit
COSMOS 1502,1983-102A,1871,1983-10-05,,,,,,,,decayed
COSMOS 1501,1983-101A,1870,1983-09-30,,,,,,,,decayed
EKRAN,1983-100A,1869,1983-09-29,,,,,,,,in GSO
COSMOS 1500,1983-099A,1868,1983-09-28,,,,,,,,in orbit
,1983-098A,---,1983-09-22,,,,,,,,in GSO
COSMOS 1499,1983-097A,1867,1983-09-17,,,,,,,,recovered
COSMOS 1498,1983-096A,1866,1983-09-14,,,,,,,,recovered
COSMOS 1497,1983-095A,1865,1983-09-09,,,,,,,,recovered
,1983-094A,------,1983-09-08,,,,,,,,in GSO
COSMOS 1496,1983-093A,1864,1983-09-07,,,,,,,,recovered
COSMOS 1495,1983-092A,1863,1983-09-03,,,,,,,,recovered
MOLNIYA 3,1983-090A,1861,1983-08-31,,,,,,,,decayed
COSMOS 1494,1983-091A,1862,1983-08-31,,,,,,,,decayed
,1983-089A,,1983-08-30,,,,,,,,recovered
INSAT 1B,1983-089B,------,1983-08-30,,,,,,,,in GSO
RADUGA,1983-088A,1860,1983-08-26,,,,,,,,in GSO
COSMOS 1493,1983-087A,1859,1983-08-23,,,,,,,,recovered
RECOVERABLE SATELLITE,1983-086A,2005/27,1983-08-19,,,,,,,,recovered
PROGRESS 17,1983-085A,1858,1983-08-17,,,,,,,,deorbited
COSMOS 1489,1983-083A,1854,1983-08-10,,,,,,,,recovered
COSMOS 1490,1983-084A,1855,1983-08-10,,,,,,,,in orbit
COSMOS 1491,1983-084B,1856,1983-08-10,,,,,,,,in orbit
COSMOS 1492,1983-084C,1857,1983-08-10,,,,,,,,in orbit
COSMOS 1488,1983-082A,1853,1983-08-09,,,,,,,,recovered
CS-2B (SAKURA-2B),1983-081A,------,1983-08-05,,,,,,,,in GSO
COSMOS 1487,1983-080A,1852,1983-08-05,,,,,,,,recovered
COSMOS 1486,1983-079A,1851,1983-08-03,,,,,,,,in orbit
------,1983-078A,------,1983-07-31,,,,,,,,in orbit
,1983-077A,------,1983-07-28,,,,,,,,in GSO
COSMOS 1485,1983-076A,1850,1983-07-26,,,,,,,,recovered
COSMOS 1484,1983-075A,1849,1983-07-24,,,,,,,,decayed
COSMOS 1483,1983-074A,1848,1983-07-20,,,,,,,,recovered
MOLNIYA 1,1983-073A,1847,1983-07-19,,,,,,,,decayed
,1983-072A,------,1983-07-14,,,,,,,,in orbit
COSMOS 1482,1983-071A,1846,1983-07-13,,,,,,,,recovered
COSMOS 1481,1983-070A,1845,1983-07-08,,,,,,,,in orbit
COSMOS 1473,1983-069A,1837,1983-07-06,,,,,,,,in orbit
COSMOS 1474,1983-069B,1838,1983-07-06,,,,,,,,in orbit
COSMOS 1475,1983-069C,1839,1983-07-06,,,,,,,,in orbit
COSMOS 1476,1983-069D,1840,1983-07-06,,,,,,,,in orbit
COSMOS 1477,1983-069E,1841,1983-07-06,,,,,,,,in orbit
COSMOS 1478,1983-069F,1842,1983-07-06,,,,,,,,in orbit
COSMOS 1479,1983-069G,1843,1983-07-06,,,,,,,,in orbit
COSMOS 1480,1983-069H,1844,1983-07-06,,,,,,,,in orbit
COSMOS 1472,1983-068A,1836,1983-07-05,,,,,,,,recovered
GORIZONT,1983-066A,1834,1983-07-01,,,,,,,,in GSO
PROGNOZ 9,1983-067A,1835,1983-07-01,,,,,,,,in orbit
,1983-065A,------,1983-06-28,,,,,,,,in GSO
COSMOS 1471,1983-064A,1833,1983-06-28,,,,,,,,recovered
,1983-063A,------,1983-06-27,,,,,,,,in orbit
SOYUZ T-9,1983-062A,1832,1983-06-27,,,,,,,,recovered
COSMOS 1470,1983-061A,1831,1983-06-23,,,,,,,,in orbit
,1983-060C,------,1983-06-20,,,,,,,,in orbit
,1983-060A,------,1983-06-20,,,,,,,,decayed
ANIK C2,1983-059B,------,1983-06-18,,,,,,,,in GSO
,1983-059A,------,1983-06-18,,,,,,,,recovered
,1983-059F,------,1983-06-18,,,,,,,,recovered
,1983-059C,---,1983-06-16,,,,,,,,in GSO
AMSAT OSCAR 10,1983-058B,D-R 001,1983-06-16,,,,,,,,in orbit
EUTELSAT 1,1983-058A,ESA/83/4,1983-06-16,,,,,,,,in GSO
COSMOS 1469,1983-057A,1830,1983-06-14,,,,,,,,recovered
------,1983-056A,------,1983-06-09,,,,,,,,in orbit
VENERA 16,1983-054A,1828,1983-06-07,,,,,,,,heliocentric
COSMOS 1468,1983-055A,1829,1983-06-07,,,,,,,,recovered
VENERA 15,1983-053A,1827,1983-06-02,,,,,,,,heliocentric
COSMOS 1467,1983-052A,1826,1983-05-31,,,,,,,,recovered
EXOSAT,1983-051A,------,1983-05-26,,,,,,,,decayed
COSMOS 1465,1983-049A,1824,1983-05-26,,,,,,,,decayed
COSMOS 1466,1983-050A,1825,1983-05-26,,,,,,,,recovered
EXOSAT,1983-051A,ESA/83/1,1983-05-26,,,,,,,,decayed
COSMOS 1464,1983-048A,1823,1983-05-24,,,,,,,,in orbit
,1983-047A,------,1983-05-19,,,,,,,,in GSO
COSMOS 1463,1983-046A,1822,1983-05-19,,,,,,,,decayed
COSMOS 1462,1983-045A,1821,1983-05-17,,,,,,,,recovered
COSMOS 1461,1983-044A,1820,1983-05-07,,,,,,,,decayed
COSMOS 1459,1983-042A,1818,1983-05-06,,,,,,,,in orbit
COSMOS 1460,1983-043A,1819,1983-05-06,,,,,,,,recovered
,1983-041A,------,1983-04-28,,,,,,,,in GSO
COSMOS 1458,1983-040A,1817,1983-04-28,,,,,,,,recovered
COSMOS 1457,1983-039A,1816,1983-04-26,,,,,,,,recovered
COSMOS 1456,1983-038A,1815,1983-04-25,,,,,,,,decayed
COSMOS 1455,1983-037A,1814,1983-04-23,,,,,,,,in orbit
COSMOS 1454,1983-036A,1813,1983-04-22,,,,,,,,recovered
SOYUZ T-8,1983-035A,1812,1983-04-20,,,,,,,,recovered
COSMOS 1453,1983-034A,1811,1983-04-19,,,,,,,,decayed
ROHINI D-2,1983-033A,------,1983-04-17,,,,,,,,decayed
,1983-032A,------,1983-04-15,,,,,,,,decayed
COSMOS 1452,1983-031A,1810,1983-04-12,,,,,,,,in orbit
,1983-030A,------,1983-04-11,,,,,,,,in GSO
RADUGA,1983-028A,1808,1983-04-08,,,,,,,,in GSO
COSMOS 1451,1983-029A,1809,1983-04-08,,,,,,,,recovered
COSMOS 1450,1983-027A,1807,1983-04-06,,,,,,,,decayed
,1983-026B,------,1983-04-04,,,,,,,,in GSO
,1983-026A,------,1983-04-04,,,,,,,,recovered
MOLNIYA 1,1983-025A,1806,1983-04-02,,,,,,,,decayed
COSMOS 1449,1983-024A,1805,1983-03-31,,,,,,,,recovered
COSMOS 1448,1983-023A,1804,1983-03-30,,,,,,,,in orbit
,1983-022A,------,1983-03-28,,,,,,,,in orbit
COSMOS 1447,1983-021A,1803,1983-03-24,,,,,,,,in orbit
ASTRON,1983-020A,1802,1983-03-23,,,,,,,,in orbit
COSMOS 1445,1983-017A,1799,1983-03-16,,,,,,,,recovered
COSMOS 1446,1983-018A,1800,1983-03-16,,,,,,,,recovered
MOLNIYA 1,1983-019A,1801,1983-03-16,,,,,,,,in orbit
EKRAN,1983-016A,1798,1983-03-12,,,,,,,,in GSO
MOLNIYA 3,1983-015A,1797,1983-03-11,,,,,,,,in orbit
COSMOS 1443,1983-013A,1795,1983-03-02,,,,,,,,deorbited
COSMOS 1444,1983-014A,1796,1983-03-02,,,,,,,,recovered
COSMOS 1442,1983-012A,1794,1983-02-25,,,,,,,,recovered
ASTRO B (TENMA),1983-011A,------,1983-02-20,,,,,,,,decayed
COSMOS 1441,1983-010A,1793,1983-02-16,,,,,,,,decayed
COSMOS 1440,1983-009A,1792,1983-02-10,,,,,,,,recovered
------,1983-008A,------,1983-02-09,,,,,,,,in orbit
COSMOS 1439,1983-007A,1791,1983-02-06,,,,,,,,recovered
CS-2A (SAKURA 2-A),1983-006A,---,1983-02-04,,,,,,,,in GSO
COSMOS 1438,1983-005A,1790,1983-01-27,,,,,,,,recovered
,1983-004B,------,1983-01-26,,,,,,,,in orbit
,1983-004A,------,1983-01-26,,,,,,,,in orbit
COSMOS 1437,1983-003A,1789,1983-01-20,,,,,,,,decayed
COSMOS 1429,1983-002A,1781,1983-01-19,,,,,,,,in orbit
COSMOS 1430,1983-002B,1782,1983-01-19,,,,,,,,in orbit
COSMOS 1431,1983-002C,1783,1983-01-19,,,,,,,,in orbit
COSMOS 1432,1983-002D,1784,1983-01-19,,,,,,,,in orbit
COSMOS 1433,1983-002E,1785,1983-01-19,,,,,,,,in orbit
COSMOS 1434,1983-002F,1786,1983-01-19,,,,,,,,in orbit
COSMOS 1435,1983-002G,1787,1983-01-19,,,,,,,,in orbit
COSMOS 1436,1983-002H,1788,1983-01-19,,,,,,,,in orbit
COSMOS 1428,1983-001A,1780,1983-01-12,,,,,,,,in orbit
COSMOS 1427,1982-121A,1779,1982-12-29,,,,,,,,decayed
COSMOS 1426,1982-120A,1778,1982-12-26,,,,,,,,decayed
COSMOS 1425,1982-119A,1777,1982-12-23,,,,,,,,recovered
------,1982-118A,---,1982-12-21,,,,,,,,in orbit
COSMOS 1424,1982-117A,1776,1982-12-16,,,,,,,,recovered
METEOR 2,1982-116A,1775,1982-12-15,,,,,,,,in orbit
COSMOS 1423,1982-115A,1774,1982-12-08,,,,,,,,decayed
COSMOS 1422,1982-114A,1773,1982-12-03,,,,,,,,recovered
RADUGA,1982-113A,1772,1982-11-26,,,,,,,,in GSO
ISKRA 3,1982-033AD,1770,1982-11-18,,,,,,,,decayed
COSMOS 1421,1982-112A,1771,1982-11-18,,,,,,,,recovered
,1982-111A,------,1982-11-17,,,,,,,,decayed
,1982-110A,------,1982-11-11,,,,,,,,recovered
ANIK C3,1982-110C,------,1982-11-11,,,,,,,,in GSO
,1982-110B,------,1982-11-11,,,,,,,,in GSO
COSMOS 1420,1982-109A,1769,1982-11-11,,,,,,,,in orbit
COSMOS 1419,1982-108A,1768,1982-11-02,,,,,,,,recovered
PROGRESS 16,1982-107A,1767,1982-10-31,,,,,,,,deorbited
,1982-106A,------,1982-10-30,,,,,,,,in GSO
,1982-106B,------,1982-10-30,,,,,,,,in GSO
,1982-105A,------,1982-10-28,,,,,,,,in GSO
COSMOS 1418,1982-104A,1766,1982-10-21,,,,,,,,decayed
GORIZONT,1982-103A,1765,1982-10-20,,,,,,,,in GSO
COSMOS 1417,1982-102A,1764,1982-10-19,,,,,,,,in orbit
COSMOS 1416,1982-101A,1763,1982-10-14,,,,,,,,recovered
COSMOS 1413,1982-100A,1760,1982-10-12,,,,,,,,in orbit
COSMOS 1414,1982-100D,1761,1982-10-12,,,,,,,,in orbit
COSMOS 1415,1982-100E,1762,1982-10-12,,,,,,,,in orbit
COSMOS 1412,1982-099A,1759,1982-10-02,,,,,,,,in orbit
COSMOS 1411,1982-098A,1458,1982-09-30,,,,,,,,recovered
,1982-097A,---,1982-09-28,,,,,,,,in GSO
COSMOS 1410,1982-096A,1457,1982-09-24,,,,,,,,in orbit
COSMOS 1409,1982-095A,1456,1982-09-22,,,,,,,,decayed
PROGRESS 15,1982-094A,1455,1982-09-18,,,,,,,,deorbited
COSMOS 1408,1982-092A,1453,1982-09-16,,,,,,,,decayed
EKRAN,1982-093A,1454,1982-09-16,,,,,,,,in GSO
COSMOS 1407,1982-091A,1452,1982-09-15,,,,,,,,recovered
RECOVERABLE SATELLITE,1982-090A,2005/26,1982-09-09,,,,,,,,recovered
COSMOS 1406,1982-089A,1451,1982-09-08,,,,,,,,recovered
COSMOS 1405,1982-088A,1450,1982-09-04,,,,,,,,decayed
ETS III (KIKU-4),1982-087A,---,1982-09-03,,,,,,,,in orbit
COSMOS 1403,1982-085A,1448,1982-09-01,,,,,,,,recovered
COSMOS 1404,1982-086A,1449,1982-09-01,,,,,,,,recovered
COSMOS 1402,1982-084A,1747,1982-08-30,,,,,,,,decayed
MOLNIYA 3,1982-083A,1746,1982-08-27,,,,,,,,decayed
ANIK D1,1982-082A,------,1982-08-26,,,,,,,,in GSO
COSMOS 1401,1982-081A,1745,1982-08-20,,,,,,,,recovered
SOYUZ T-7,1982-080A,1744,1982-08-19,,,,,,,,recovered
COSMOS 1400,1982-079A,1743,1982-08-05,,,,,,,,decayed
COSMOS 1399,1982-078A,1742,1982-08-04,,,,,,,,recovered
COSMOS 1398,1982-077A,1741,1982-08-03,,,,,,,,recovered
COSMOS 1397,1982-076A,1740,1982-07-29,,,,,,,,decayed
COSMOS 1396,1982-075A,1739,1982-07-27,,,,,,,,recovered
COSMOS 1388,1982-073A,1730,1982-07-21,,,,,,,,in orbit
COSMOS 1389,1982-073B,1731,1982-07-21,,,,,,,,in orbit
COSMOS 1390,1982-073C,1732,1982-07-21,,,,,,,,in orbit
COSMOS 1391,1982-073D,1733,1982-07-21,,,,,,,,in orbit
COSMOS 1392,1982-073E,1734,1982-07-21,,,,,,,,in orbit
COSMOS 1393,1982-073F,1735,1982-07-21,,,,,,,,in orbit
COSMOS 1394,1982-073G,1736,1982-07-21,,,,,,,,in orbit
COSMOS 1395,1982-073H,1737,1982-07-21,,,,,,,,in orbit
MOLNIYA 1,1982-074A,1738,1982-07-21,,,,,,,,decayed
,1982-072A,------,1982-07-16,,,,,,,,in orbit
COSMOS 1387,1982-071A,1729,1982-07-13,,,,,,,,recovered
PROGRESS 14,1982-070A,1728,1982-07-10,,,,,,,,deorbited
COSMOS 1386,1982-069A,1727,1982-07-07,,,,,,,,in orbit
COSMOS 1385,1982-068A,1726,1982-07-06,,,,,,,,recovered
COSMOS 1383,1982-066A,1724,1982-06-30,,,,,,,,in orbit
COSMOS 1384,1982-067A,1725,1982-06-30,,,,,,,,recovered
,1982-065A,------,1982-06-27,,,,,,,,recovered
COSMOS 1382,1982-064A,1723,1982-06-25,,,,,,,,in orbit
SOYUZ T-6,1982-063A,1722,1982-06-24,,,,,,,,recovered
COSMOS 1379,1982-060A,1719,1982-06-18,,,,,,,,decayed
COSMOS 1380,1982-061A,1720,1982-06-18,,,,,,,,decayed
COSMOS 1381,1982-062A,1721,1982-06-18,,,,,,,,recovered
COSMOS 1378,1982-059A,1718,1982-06-10,,,,,,,,decayed
,1982-058B,------,1982-06-09,,,,,,,,decayed
,1982-058A,------,1982-06-09,,,,,,,,in GSO
COSMOS 1376,1982-056A,1716,1982-06-08,,,,,,,,recovered
COSMOS 1377,1982-057A,1717,1982-06-08,,,,,,,,recovered
COSMOS 1375,1982-055A,1715,1982-06-06,,,,,,,,decayed
COSMOS 1374,1982-054A,1714,1982-06-04,,,,,,,,recovered
COSMOS 1373,1982-053A,1713,1982-06-02,,,,,,,,recovered
COSMOS 1371,1982-051A,1711,1982-06-01,,,,,,,,in orbit
COSMOS 1372,1982-052A,1712,1982-06-01,,,,,,,,in orbit
MOLNIYA 1,1982-050A,1710,1982-05-29,,,,,,,,decayed
COSMOS 1370,1982-049A,1709,1982-05-28,,,,,,,,recovered
COSMOS 1369,1982-048A,1708,1982-05-25,,,,,,,,recovered
PROGRESS 13,1982-047A,1707,1982-05-23,,,,,,,,deorbited
COSMOS 1368,1982-046A,1706,1982-05-21,,,,,,,,recovered
COSMOS 1367,1982-045A,1705,1982-05-20,,,,,,,,in orbit
COSMOS 1366,1982-044A,1704,1982-05-18,,,,,,,,in GSO
